State,District,Commodity,Date,Arrival Quantity ,Market Price,Price Unit
Telangana,Suryapet,Maize,03-07-2025,39.11680807,1838.268698,Rs./Quintal
Telangana,Warangal,Orange,03-02-2026,4,3250,Rs./Quintal
Telangana,Ranga Reddy,Grapes,03-07-2025,84,3750,Rs./Quintal
Telangana,Warangal,Cotton,01-05-2024,499.14,6198.12,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,11/25/2024,16.4,2246,Rs./Quintal
Telangana,Adilabad,Mango,5/15/2024,137.3373323,866.1114368,Rs./Quintal
Telangana,Warangal,Maize,1/21/2026,15.6,1965,Rs./Quintal
Telangana,Ranga Reddy,Mango,10/21/2024,0,4312.763615,Rs./Quintal
Telangana,Ranga Reddy,Papaya,8/30/2024,55.8,2700,Rs./Quintal
Telangana,Mahbubnagar,Maize,06-03-2026,80.51522447,1943.288263,Rs./Quintal
Telangana,Karimnagar,Maize,03-06-2025,7,2300,Rs./Quintal
Andhra Pradesh,East Godavari,Water Melon,01-04-2025,2,3000,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,04-05-2025,102.3397652,2755.179318,Rs./Quintal
Andhra Pradesh,Nandyal,Maize,11-06-2025,410,2400,Rs./Quintal
Andhra Pradesh,Chittor,Banana,02-05-2025,22,9000,Rs./Quintal
Telangana,Warangal,Maize,8/16/2024,2.44,2672,Rs./Quintal
Telangana,Nagarkurnool,Black Gram Dal(Urd Dal),12/28/2025,37.83367149,7921.921547,Rs./Quintal
Telangana,Mahabubabad,Cotton,9/18/2025,1.6,7416,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,12/18/2024,99,1850,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,01-04-2025,58.19024654,2223.353459,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),01-01-2025,52.7149789,779.0083774,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,1/29/2025,115.2892911,7381.135267,Rs./Quintal
Telangana,Vikarabad,Maize,6/21/2025,3.7,2039,Rs./Quintal
Telangana,Karimnagar,Maize,04-08-2026,126.9,2131.91,Rs./Quintal
Telangana,Ranga Reddy,Papaya,1/23/2025,78.94077607,1543.19645,Rs./Quintal
Telangana,Warangal,Maize,05-07-2025,57.84,2192,Rs./Quintal
Telangana,Warangal,Grapes,2/24/2026,6.66972102,5616.03636,Rs./Quintal
Telangana,Warangal,Maize,5/17/2025,113.74107,2052.463554,Rs./Quintal
Telangana,Ranga Reddy,Papaya,8/25/2024,28,2200,Rs./Quintal
Telangana,Mahabubabad,Cotton,8/27/2025,27.85178046,7565.771114,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,4/15/2025,988,7525,Rs./Quintal
Telangana,Nagarkurnool,Maize,2/23/2026,0,1826.783826,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),06-12-2024,2.063446707,7780.107377,Rs./Quintal
Andhra Pradesh,Chittor,Mango,6/20/2024,40,2000,Rs./Quintal
Telangana,Warangal,Pomegranate,6/14/2025,2.6,9333.33,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,04-12-2025,351.5672387,513.7491802,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,11-04-2024,2.364862434,599.0978261,Rs./Quintal
Andhra Pradesh,SPSR Nellore,Cotton,4/22/2025,7,7521,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,12-07-2025,0,2175.531123,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,10/26/2025,1070.028101,7272.991288,Rs./Quintal
Andhra Pradesh,NTR,Rice,1/23/2025,110,4525,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,09-06-2024,181,3000,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,4/23/2026,128.5,2803.89,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,12-10-2025,104.77,2500,Rs./Quintal
Telangana,Mahabubabad,Cotton,6/30/2024,10.46367019,7254.079244,Rs./Quintal
Telangana,Warangal,Cotton,05-05-2026,655.0923208,7008.928842,Rs./Quintal
Andhra Pradesh,Nandyal,Maize,7/15/2025,835.2930153,2008.525881,Rs./Quintal
Telangana,Vikarabad,Maize,11/18/2024,493.8824509,2482.194466,Rs./Quintal
Telangana,Warangal,Maize,4/24/2024,5.388243189,2177.272272,Rs./Quintal
Telangana,Warangal,Grapes,4/18/2025,6,5000,Rs./Quintal
Telangana,Warangal,Maize,3/27/2025,339.28,2159.37,Rs./Quintal
Telangana,Warangal,Orange,2/25/2026,1.568837902,3791.954537,Rs./Quintal
Telangana,Warangal,Maize,10-10-2025,118.6379111,2128.444299,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,4/23/2026,375,2000,Rs./Quintal
Telangana,Ranga Reddy,Papaya,04-07-2025,93,600,Rs./Quintal
Telangana,Warangal,Pomegranate,1/20/2025,3.4,11500,Rs./Quintal
Telangana,Ranga Reddy,Grapes,9/24/2025,18.70342346,2968.205469,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,06-09-2025,1.277437965,2168.039262,Rs./Quintal
Telangana,Nirmal,Cotton,12/20/2025,181.94,7718.97,Rs./Quintal
Telangana,Wanaparthy,Maize,2/19/2024,1.3,2171,Rs./Quintal
Telangana,Siddipet,Maize,8/30/2025,0.2,2300,Rs./Quintal
Telangana,Khammam,Maize,6/27/2026,1.401725985,1912.80937,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,07-05-2024,156.6,3000,Rs./Quintal
Telangana,Jagtial,Maize,05-12-2025,7.260155644,1914.726861,Rs./Quintal
Telangana,Karimnagar,Cotton,02-06-2025,24.5,6933.73,Rs./Quintal
Telangana,Karimnagar,Cotton,05-05-2025,3.2,7400,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,05-10-2024,56.4,3000,Rs./Quintal
Telangana,Warangal,Grapes,6/30/2025,5.7,5000,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,03-07-2026,1.860564029,2291.775233,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,4/16/2026,92.04619096,2307.681103,Rs./Quintal
Telangana,Nirmal,Cotton,3/13/2024,10.64,7449.5,Rs./Quintal
Telangana,Jangaon,Maize,07-04-2025,0,2225.204534,Rs./Quintal
Telangana,Jangaon,Maize,8/24/2025,0.01,2225,Rs./Quintal
Telangana,Ranga Reddy,Papaya,4/23/2026,865,800,Rs./Quintal
Telangana,Warangal,Cotton,05-01-2026,598.2700446,6993.721834,Rs./Quintal
Telangana,Nizamabad,Maize,11-08-2025,133,1359,Rs./Quintal
Telangana,Asifabad,Cotton,12-03-2025,2164.182741,7784.741588,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,03-11-2025,357.3071831,487.3090823,Rs./Quintal
Telangana,Khammam,Cotton,10/16/2024,603.8648436,6437.202576,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,11/30/2024,300,7500,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),1/20/2025,66.47114892,999.4187644,Rs./Quintal
Telangana,Medchal Malkajgiri,Maize,1/28/2024,0.1,2090,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),5/28/2024,43.5,1300,Rs./Quintal
Telangana,Ranga Reddy,Orange,4/26/2024,39.2,3300,Rs./Quintal
Telangana,Adilabad,Cotton,2/17/2025,0,6929.938997,Rs./Quintal
Telangana,Siddipet,Cotton,3/18/2025,0.2,6200,Rs./Quintal
Telangana,Adilabad,Maize,4/14/2025,20,2225,Rs./Quintal
Telangana,Vikarabad,Maize,2/21/2026,5.330575663,1920.340672,Rs./Quintal
Telangana,Mahabubabad,Maize,6/22/2026,54.2,2231,Rs./Quintal
Telangana,Mancherial,Mango,4/26/2026,0,3038.477919,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,01-11-2025,52,3000,Rs./Quintal
Telangana,Warangal,Orange,11-07-2024,19,1766.67,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),07-01-2024,46,1200,Rs./Quintal
Telangana,Sangareddy,Maize,4/13/2025,19.4444464,2202.500889,Rs./Quintal
Telangana,Mahbubnagar,Maize,06-08-2026,180.4,1957,Rs./Quintal
Telangana,Suryapet,Maize,03-07-2024,0,2155.939514,Rs./Quintal
Telangana,Mancherial,Mango,05-08-2024,1280,1000,Rs./Quintal
Telangana,Warangal,Grapes,10/21/2025,4.365496451,5142.469112,Rs./Quintal
Telangana,Jangaon,Maize,12/16/2024,0.01,2225,Rs./Quintal
Andhra Pradesh,Nandyal,Maize,4/25/2025,250,2225,Rs./Quintal
Telangana,Khammam,Cotton,6/30/2026,0,8399.075863,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,11-01-2025,50.62402194,789.2127692,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,2/18/2024,0,1930.384539,Rs./Quintal
Telangana,Mahbubnagar,Maize,3/13/2025,27.11857798,2340.439715,Rs./Quintal
Telangana,Warangal,Pomegranate,4/13/2025,1,15000,Rs./Quintal
Andhra Pradesh,NTR,Cotton,01-06-2024,65,6850,Rs./Quintal
Telangana,Suryapet,Maize,04-02-2026,47,1801,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),8/22/2025,0.6,5841,Rs./Quintal
Telangana,Siddipet,Maize,3/19/2024,43.89998457,2162.434056,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,11-10-2025,147.4305766,2440.24903,Rs./Quintal
Telangana,Khammam,Cotton,11-09-2024,4220.3,6203.78,Rs./Quintal
Telangana,Mahbubnagar,Maize,9/14/2024,0,1895.761968,Rs./Quintal
Telangana,Warangal,Water Melon,4/25/2026,15,1250,Rs./Quintal
Telangana,Ranga Reddy,Mango,07-10-2026,127.8475195,2865.718744,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,06-09-2025,119.3,2500,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,10/15/2024,8707,7329,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,02-10-2026,125.8024437,2964.370424,Rs./Quintal
Telangana,Karimnagar,Maize,4/22/2024,34.21618801,2161.902755,Rs./Quintal
Telangana,Warangal,Maize,11/14/2024,27.40141791,2301.502121,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),3/14/2024,0.2,8294,Rs./Quintal
Telangana,Vikarabad,Maize,5/27/2024,10,2079,Rs./Quintal
Telangana,Mancherial,Cotton,11/20/2025,11.42726771,8133.858316,Rs./Quintal
Telangana,Jangaon,Maize,02-10-2026,20.96397415,1960.103499,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,12/26/2025,128.47,3000,Rs./Quintal
Telangana,Jangaon,Maize,02-12-2025,218.9094057,2233.215491,Rs./Quintal
Telangana,Mahabubabad,Cotton,2/17/2024,12.25560374,7052.466745,Rs./Quintal
Andhra Pradesh,East Godavari,Mango,5/31/2024,8.6,1600,Rs./Quintal
Telangana,Warangal,Orange,03-07-2025,6,4166.67,Rs./Quintal
Telangana,Nagarkurnool,Black Gram Dal(Urd Dal),01-02-2026,14.05301373,8009.605688,Rs./Quintal
Telangana,Warangal,Orange,02-06-2026,8.981416777,3223.070468,Rs./Quintal
Telangana,Karimnagar,Maize,8/29/2024,13.92341127,2496.642113,Rs./Quintal
Telangana,Adilabad,Cotton,03-06-2024,75.40115241,6940.182435,Rs./Quintal
Telangana,Ranga Reddy,Mango,04-06-2025,777.5339428,2946.138235,Rs./Quintal
Telangana,Karimnagar,Cotton,5/29/2025,0,7352.053993,Rs./Quintal
Telangana,Warangal,Papaya,7/13/2025,2,2000,Rs./Quintal
Andhra Pradesh,NTR,Maize,02-08-2025,115,2287.5,Rs./Quintal
Telangana,Siddipet,Maize,3/13/2024,21.12,2216,Rs./Quintal
Andhra Pradesh,Tirupathi,Mango,5/30/2025,370.4,1625,Rs./Quintal
Telangana,Warangal,Banana,6/18/2026,12.15722514,2054.682121,Rs./Quintal
Telangana,Warangal,Grapes,07-03-2024,7.571898206,4068.731974,Rs./Quintal
Telangana,Karimnagar,Maize,3/24/2026,17.6,2049.34,Rs./Quintal
Telangana,Warangal,Cotton,02-06-2026,738.22,7311.47,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,6/25/2025,110.3281313,2942.12887,Rs./Quintal
Telangana,Jangaon,Maize,8/21/2024,0,2088.784912,Rs./Quintal
Andhra Pradesh,SPSR Nellore,Cotton,11-08-2025,11.13707149,7540.264972,Rs./Quintal
Telangana,Warangal,Cotton,05-12-2025,58.23183236,6502.724783,Rs./Quintal
Telangana,Ranga Reddy,Grapes,2/28/2025,73.19704873,3776.654531,Rs./Quintal
Telangana,Jagtial,Maize,10/23/2025,182.9,2001,Rs./Quintal
Telangana,Nagarkurnool,Maize,05-02-2026,10.80790676,1754.847226,Rs./Quintal
Telangana,Adilabad,Cotton,11/20/2025,39,6692,Rs./Quintal
Andhra Pradesh,Ananthapuramu,Maize,08-05-2024,555.0948217,2090.021769,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,01-01-2025,28.2,3000,Rs./Quintal
Telangana,Bhadradri Kothagudem,Mango,5/26/2024,88.44118787,573.2062008,Rs./Quintal
Andhra Pradesh,Nandyal,Maize,10/31/2024,3.438541184,2102.316037,Rs./Quintal
Telangana,Ranga Reddy,Papaya,5/31/2026,894.8891853,644.8335214,Rs./Quintal
Telangana,Vikarabad,Black Gram Dal(Urd Dal),8/22/2024,0,7857.547769,Rs./Quintal
Telangana,Ranga Reddy,Papaya,05-07-2026,622,700,Rs./Quintal
Telangana,Ranga Reddy,Grapes,12-11-2024,18.73370148,8773.370547,Rs./Quintal
Telangana,Ranga Reddy,Mango,10-01-2025,1.4,2750,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),05-02-2025,164.9105984,555.9082764,Rs./Quintal
Telangana,Vikarabad,Maize,11-11-2025,0,3875.474998,Rs./Quintal
Telangana,Warangal,Banana,6/22/2025,1.4,3500,Rs./Quintal
Telangana,Warangal,Cotton,12/20/2024,85.23066892,6407.116596,Rs./Quintal
Telangana,Khammam,Maize,2/13/2024,427,2100,Rs./Quintal
Telangana,Nizamabad,Maize,12-02-2024,1.257021693,2254.332132,Rs./Quintal
Telangana,Sangareddy,Maize,05-08-2026,33.5,1920,Rs./Quintal
Telangana,Karimnagar,Cotton,2/19/2025,29.30218771,6845.776651,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,7/30/2024,160.8852289,2959.603613,Rs./Quintal
Telangana,Ranga Reddy,Orange,01-01-2026,0,9981.07003,Rs./Quintal
Telangana,Ranga Reddy,Mango,11-07-2025,72.44367113,1637.170322,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,3/16/2026,1217.877327,7663.362682,Rs./Quintal
Telangana,Adilabad,Cotton,04-03-2025,11.23,6101,Rs./Quintal
Telangana,Khammam,Cotton,8/13/2024,81.3,7225,Rs./Quintal
Andhra Pradesh,SPSR Nellore,Cotton,4/21/2025,52.7107834,7546.292879,Rs./Quintal
Telangana,Warangal,Cotton,12-02-2025,52.14801897,7758.271176,Rs./Quintal
Telangana,Warangal,Orange,3/27/2026,3.784747439,3532.38514,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,02-09-2026,33.48833693,2295.627258,Rs./Quintal
Telangana,Ranga Reddy,Papaya,4/26/2026,535,800,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,2/17/2024,10,6800,Rs./Quintal
Telangana,Warangal,Grapes,7/13/2026,3.7,6000,Rs./Quintal
Telangana,Adilabad,Cotton,03-12-2026,108.9633527,6219.314387,Rs./Quintal
Telangana,Adilabad,Maize,05-04-2026,6,2400,Rs./Quintal
Telangana,Warangal,Pomegranate,6/17/2025,2.612190515,9329.125845,Rs./Quintal
Telangana,Peddapalli,Cotton,4/20/2026,20.32045757,7618.63536,Rs./Quintal
Telangana,Karimnagar,Cotton,11/21/2025,68.4,6890.79,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),10/26/2025,12.50658884,991.3198189,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,5/24/2026,90.58610424,3145.936788,Rs./Quintal
Telangana,Karimnagar,Cotton,6/26/2024,31.3,7300,Rs./Quintal
Telangana,Jangaon,Maize,05-09-2024,611.6,2121,Rs./Quintal
Telangana,Ranga Reddy,Orange,5/24/2025,130.6,3500,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,06-10-2025,1162,7450,Rs./Quintal
Telangana,Ranga Reddy,Grapes,4/28/2024,25.41575223,2177.069372,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,11-12-2024,79,600,Rs./Quintal
Telangana,Jangaon,Maize,12-01-2024,0.01,2225,Rs./Quintal
Telangana,Adilabad,Cotton,3/21/2024,65.2,7325.94,Rs./Quintal
Telangana,Adilabad,Cotton,4/28/2024,21.44,6020.42,Rs./Quintal
Telangana,Ranga Reddy,Papaya,1/24/2025,79.26743029,1626.999309,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),11-07-2025,0.1,4309,Rs./Quintal
Telangana,Khammam,Cotton,10/26/2025,349.4068625,6448.583797,Rs./Quintal
Telangana,Ranga Reddy,Grapes,05-07-2026,11.17,3569.13,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),8/26/2024,66,1100,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,1/26/2024,177.9589911,6809.461005,Rs./Quintal
Telangana,Siddipet,Maize,4/17/2024,42.83437955,2171.119548,Rs./Quintal
Telangana,Mahbubnagar,Maize,02-07-2025,7.2,2271,Rs./Quintal
Telangana,Khammam,Maize,10/17/2025,2.7,1500,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,6/17/2024,339.7604232,659.2759275,Rs./Quintal
Telangana,Sangareddy,Maize,4/27/2024,21.05762742,2021.490095,Rs./Quintal
Telangana,Sangareddy,Maize,2/20/2025,0.05,2323,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,4/27/2025,425,500,Rs./Quintal
Telangana,Warangal,Papaya,6/18/2025,5.818623828,2002.30727,Rs./Quintal
Andhra Pradesh,Bapatla,Maize,6/27/2026,2.1,2100,Rs./Quintal
Telangana,Karimnagar,Cotton,07-04-2024,0,7447.851887,Rs./Quintal
Telangana,Rajanna Siricilla,Cotton,2/21/2025,11.96469726,7342.723484,Rs./Quintal
Telangana,Nizamabad,Maize,02-06-2025,0,1802.318042,Rs./Quintal
Telangana,Khammam,Cotton,10/15/2025,343.5314667,6157.236797,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,01-01-2026,25.22472518,1855.546906,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),6/13/2025,0.016176611,2873.383482,Rs./Quintal
Telangana,Karimnagar,Maize,05-04-2024,32,2166.73,Rs./Quintal
Telangana,Adilabad,Maize,8/24/2025,16.49476276,2402.870185,Rs./Quintal
Andhra Pradesh,East Godavari,Papaya,3/21/2025,2,2600,Rs./Quintal
Telangana,Adilabad,Cotton,2/20/2026,52.5,6003,Rs./Quintal
Telangana,Karimnagar,Cotton,1/27/2025,0,7313.670139,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,12/25/2025,42.56,3000,Rs./Quintal
Telangana,Sangareddy,Maize,8/23/2024,0.15,2732,Rs./Quintal
Telangana,Warangal,Papaya,09-11-2024,13.32834453,1986.319935,Rs./Quintal
Telangana,Warangal,Papaya,10-02-2024,8,2000,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,11/19/2025,5847,7181,Rs./Quintal
Telangana,Warangal,Papaya,10/25/2025,4.5,2000,Rs./Quintal
Telangana,Warangal,Banana,2/25/2025,6.3,3500,Rs./Quintal
Telangana,Nagarkurnool,Maize,2/27/2024,0,2240.458402,Rs./Quintal
Andhra Pradesh,Chittor,Mango,10-05-2025,274.5461307,1509.404666,Rs./Quintal
Telangana,Khammam,Maize,03-11-2026,1010.961233,2335.27406,Rs./Quintal
Telangana,Sangareddy,Maize,11/22/2024,34.66690547,2254.054699,Rs./Quintal
Telangana,Vikarabad,Maize,5/24/2025,17,2025,Rs./Quintal
Telangana,Jangaon,Maize,10/27/2024,69.69324856,2497.043042,Rs./Quintal
Telangana,Asifabad,Cotton,12/15/2025,473.6524956,7966.190242,Rs./Quintal
Telangana,Ranga Reddy,Papaya,8/15/2025,23.28652351,976.9639147,Rs./Quintal
Telangana,Adilabad,Cotton,12/24/2025,49.81217702,7197.562885,Rs./Quintal
Telangana,Warangal,Banana,8/13/2024,5.339802556,2475.816554,Rs./Quintal
Telangana,Nagarkurnool,Maize,04-03-2026,15.37288512,1694.029716,Rs./Quintal
Telangana,Asifabad,Cotton,12/20/2025,10,8000,Rs./Quintal
Telangana,Siddipet,Maize,08-01-2025,0,2207.325431,Rs./Quintal
Telangana,Khammam,Cotton,4/21/2026,0,7897.60373,Rs./Quintal
Telangana,Ranga Reddy,Papaya,10/15/2025,81.88681926,625.1582155,Rs./Quintal
Telangana,Mahbubnagar,Maize,06-09-2025,419.5,2186,Rs./Quintal
Telangana,Karimnagar,Cotton,8/30/2024,0,7029.026244,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),1/30/2025,62,1000,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,1/21/2026,130.1385877,7834.857402,Rs./Quintal
Telangana,Karimnagar,Cotton,04-08-2026,0,7478.533118,Rs./Quintal
Telangana,Warangal,Banana,4/24/2025,1.3,3000,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),3/24/2024,1.657025371,8041.923028,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,2/20/2025,114.6698876,3099.160142,Rs./Quintal
Telangana,Warangal,Orange,3/23/2025,11,4433.33,Rs./Quintal
Telangana,Siddipet,Maize,2/22/2024,3.462064389,2352.689886,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,03-10-2025,0,7297.851874,Rs./Quintal
Telangana,Adilabad,Maize,06-08-2025,32.38443132,2219.218511,Rs./Quintal
Telangana,Warangal,Orange,1/25/2026,3.978662878,3776.765294,Rs./Quintal
Telangana,Khammam,Water Melon,1/24/2025,80,490,Rs./Quintal
Telangana,Khammam,Cotton,6/30/2025,15.4,7150,Rs./Quintal
Andhra Pradesh,Chittor,Mango,10-06-2026,187.8,2314.7,Rs./Quintal
Telangana,Asifabad,Cotton,11-03-2025,0,7809.556536,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,11/21/2025,435,700,Rs./Quintal
Telangana,Warangal,Pomegranate,09-09-2025,4.058761609,8580.27906,Rs./Quintal
Telangana,Karimnagar,Cotton,10-06-2025,20.6,6100,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,12/14/2025,77.74982584,1862.747142,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,12-11-2025,2762.902992,7683.411187,Rs./Quintal
Telangana,Warangal,Water Melon,2/27/2026,19,1500,Rs./Quintal
Andhra Pradesh,Chittor,Mango,02-09-2025,70.24397743,506.1144504,Rs./Quintal
Telangana,Jangaon,Maize,1/23/2025,107.25,2313,Rs./Quintal
Telangana,Karimnagar,Maize,8/20/2024,9.18057637,2493.47471,Rs./Quintal
Telangana,Mahbubnagar,Cotton,12-07-2024,45.84382248,7134.061698,Rs./Quintal
Telangana,Nalgonda,Cotton,11-10-2025,17.5,8000,Rs./Quintal
Telangana,Vikarabad,Maize,2/28/2024,0.01,2300,Rs./Quintal
Andhra Pradesh,Tirupathi,Mango,4/24/2026,0,677.922747,Rs./Quintal
Telangana,Siddipet,Maize,05-11-2024,16.89,2201,Rs./Quintal
Telangana,Asifabad,Cotton,11/17/2025,1861.365793,7798.972181,Rs./Quintal
Telangana,Ranga Reddy,Mango,10/28/2025,2.2,2200,Rs./Quintal
Telangana,Mahabubabad,Cotton,4/19/2024,8.6,6751,Rs./Quintal
Telangana,Jangaon,Maize,08-12-2025,0,2221.985775,Rs./Quintal
Telangana,Siddipet,Cotton,1/31/2025,0,6571.048707,Rs./Quintal
Telangana,Jangaon,Maize,6/13/2024,11.42238122,2084.800235,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,8/15/2024,162.7,600,Rs./Quintal
Andhra Pradesh,SPSR Nellore,Maize,10-04-2025,16.65686592,2599.051007,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,1/21/2025,93,1933.33,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,10/28/2024,48,2225,Rs./Quintal
Telangana,Siddipet,Cotton,3/22/2025,0,5981.353781,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,1/21/2025,111.0209993,7192.802703,Rs./Quintal
Telangana,Ranga Reddy,Mango,4/22/2024,1727.2,2616.67,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,8/16/2025,147.3714498,604.2131994,Rs./Quintal
Telangana,Suryapet,Maize,02-06-2025,4.9,2169,Rs./Quintal
Telangana,Mahbubnagar,Maize,2/20/2025,14.5,1929,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,10-11-2025,74.03086013,2960.584603,Rs./Quintal
Telangana,Ranga Reddy,Papaya,1/17/2025,76.47172004,1511.155871,Rs./Quintal
Telangana,Mahbubnagar,Maize,07-01-2024,17.91993908,2126.62143,Rs./Quintal
Telangana,Ranga Reddy,Grapes,12/23/2024,25.2,3750,Rs./Quintal
Andhra Pradesh,NTR,Rice,6/25/2025,93.14794525,4708.231353,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,10/25/2025,72.4,600,Rs./Quintal
Andhra Pradesh,NTR,Rice,3/24/2025,83.81381685,4692.238,Rs./Quintal
Andhra Pradesh,East Godavari,Mango,10-07-2025,96.49505532,2509.947271,Rs./Quintal
Telangana,Nirmal,Cotton,1/22/2026,36.81,7961.59,Rs./Quintal
Telangana,Karimnagar,Cotton,2/22/2024,61.25933146,7021.02914,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,5/24/2024,25.7521235,2102.430416,Rs./Quintal
Telangana,Warangal,Maize,05-02-2024,303.48,2229.21,Rs./Quintal
Telangana,Nagarkurnool,Maize,3/30/2026,0,1609.723934,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,8/28/2025,243,7789,Rs./Quintal
Telangana,Suryapet,Maize,05-08-2024,73.47639627,2122.664086,Rs./Quintal
Andhra Pradesh,Chittor,Mango,6/29/2025,89.05347401,1342.335666,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,11-03-2025,113,800,Rs./Quintal
Telangana,Mahbubnagar,Maize,03-11-2026,1,1650,Rs./Quintal
Telangana,Suryapet,Maize,06-08-2025,7.944354945,1601.360002,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,04-08-2025,0,2120.913269,Rs./Quintal
Telangana,Karimnagar,Maize,4/21/2026,125.6,2144.73,Rs./Quintal
Telangana,Khammam,Cotton,11-01-2024,954.5876811,6595.665018,Rs./Quintal
Telangana,Khammam,Cotton,07-12-2026,0,8595.559497,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,10-09-2025,229.7017073,2557.560213,Rs./Quintal
Andhra Pradesh,Chittor,Mango,7/17/2025,156.8539083,734.1177515,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,11/19/2024,142.2209674,2106.074447,Rs./Quintal
Telangana,Bhupalapally,Cotton,03-06-2024,244.7112396,6905.29882,Rs./Quintal
Telangana,Ranga Reddy,Orange,4/25/2024,34.23854062,3347.105759,Rs./Quintal
Telangana,Ranga Reddy,Orange,02-08-2025,200,2500,Rs./Quintal
Telangana,Warangal,Maize,04-02-2026,23.10334207,1899.071995,Rs./Quintal
